time,value,gender,age,became_member_on,income,reward,offer_received,offer_viewed,offer_completed,transaction,offer_views_missed,informational,bogo,discount,total_reward_completed,total_duration_completed,total_difficulty_completed,difficulty_offered,duration_offered,last_time_offer_received,last_time_offer_completed,first_time_offer_received,first_time_offer_completed,mean_time_between_actions,amount_of_completed_user_paths,email,social,web,mobile
666,123.41,M,49.0,20171108,51831.66666666668,62.0,6,6,2,11,0,0,4,10,4.0,0.8,0.8,9.571428571428573,7.714285714285714,576,240,0,False,26.64,0,14.0,12.0,14.0,14.0
684,19.459999999999997,M,50.0,20160113,50013.33333333332,46.0,6,6,1,10,0,4,4,5,2.0,0.3043478260869566,0.4347826086956522,7.6923076923076925,6.384615384615386,576,414,0,False,29.73913043478261,1,13.0,4.0,9.0,11.0
576,9.97,M,53.0,20170928,53900.83333333334,62.0,5,5,0,3,0,0,4,6,0.0,0.0,0.0,10.8,6.800000000000001,576,0,0,False,44.30769230769231,0,10.0,8.0,10.0,8.0
714,29.720000000000002,M,47.0,20160314,42748.71212121211,46.0,5,5,0,13,0,2,4,4,0.0,0.0,0.0,8.4,7.0,576,0,0,False,31.04347826086957,0,10.0,4.0,8.0,8.0
648,12.26,M,50.0,20171006,52863.58225108226,60.0,6,6,0,4,0,2,6,4,0.0,0.0,0.0,7.0,6.666666666666668,576,0,0,False,40.5,0,12.0,10.0,8.0,12.0
624,10.42,M,51.0,20170930,50779.10984240021,33.0,5,5,1,5,0,4,2,5,3.0,0.4375,0.4375,5.545454545454547,5.909090909090909,576,576,0,False,39.0,0,11.0,5.0,9.0,11.0
696,18.98,F,49.0,20170106,50504.25,16.0,4,2,2,7,2,3,2,3,7.0,1.133333333333333,1.0,5.0,6.625,576,690,0,False,36.4,0,8.0,6.0,5.0,8.0
666,17.68,M,48.0,20160322,44230.203295442145,39.0,5,4,0,6,1,2,4,3,0.0,0.0,0.0,7.777777777777779,6.888888888888889,576,0,0,False,44.400000000000006,0,9.0,6.0,7.0,8.0
666,9.01,M,49.0,20180113,47319.16666666666,34.0,3,3,0,4,0,0,4,2,0.0,0.0,0.0,8.333333333333334,5.666666666666668,408,0,0,False,49.800000000000004,0,6.0,4.0,6.0,6.0
576,0.0,M,58.0,20180212,84811.66666666666,40.0,4,3,0,0,1,2,3,2,0.0,0.0,0.0,10.0,6.42857142857143,576,0,0,False,58.28571428571429,0,7.0,3.0,6.0,5.0
510,1.6,M,55.0,20180705,60553.09523809524,34.0,5,4,0,1,1,2,5,2,0.0,0.0,0.0,5.555555555555555,6.555555555555555,504,0,0,False,51.0,0,9.0,5.0,8.0,9.0
408,28.23,M,48.0,20170413,57996.66666666666,35.0,4,2,1,4,2,0,5,2,5.0,0.4545454545454546,0.4545454545454546,9.285714285714286,6.42857142857143,408,186,0,False,37.09090909090909,1,7.0,5.0,7.0,5.0
708,10.46,M,48.0,20180101,49760.392270789824,9.0,3,2,0,4,1,2,0,3,0.0,0.0,0.0,8.0,7.6000000000000005,504,0,0,False,73.33333333333333,0,5.0,2.0,5.0,4.0
636,3.96,M,51.0,20180221,54460.95238095238,40.0,3,3,0,3,0,0,4,2,0.0,0.0,0.0,11.666666666666666,8.0,576,0,0,False,62.0,0,6.0,2.0,4.0,4.0
702,1.96,M,54.0,20171113,52624.99999999999,48.0,5,5,0,2,0,2,4,4,0.0,0.0,0.0,8.0,6.6000000000000005,576,0,0,False,58.5,0,10.0,10.0,8.0,10.0
714,13.06,M,49.0,20150929,49850.32496444895,31.0,4,3,0,5,1,2,2,3,0.0,0.0,0.0,7.714285714285714,6.2857142857142865,504,0,0,False,45.5,0,7.0,6.0,3.0,6.0
702,5.87,M,47.0,20180419,42057.06896551725,44.0,6,6,0,5,0,4,4,4,0.0,0.0,0.0,7.5,6.5,576,0,0,False,41.294117647058826,0,12.0,8.0,8.0,10.0
672,32.33,M,49.0,20150823,47901.02691511387,44.0,5,4,0,14,1,1,6,2,0.0,0.0,0.0,6.666666666666668,5.333333333333333,576,0,0,False,29.217391304347828,0,9.0,6.0,9.0,9.0
588,17.72,F,53.0,20160911,53828.33333333333,29.0,4,2,2,4,2,1,5,2,10.0,1.0,0.8333333333333334,5.625,6.625,576,588,0,False,49.0,0,8.0,5.0,8.0,8.0
558,10.85,M,48.0,20160703,48867.031832298126,17.0,3,1,0,4,2,0,2,2,0.0,0.0,0.0,10.0,6.75,504,0,0,False,48.75,0,4.0,2.0,4.0,3.0
516,23.470000000000002,M,48.0,20180105,45679.84848484849,40.0,4,4,0,11,0,2,2,4,0.0,0.0,0.0,12.5,7.0,504,0,0,False,27.157894736842106,0,8.0,4.0,6.0,4.0
528,3.5700000000000003,M,53.0,20180203,48981.66666666667,26.0,4,4,0,2,0,4,2,2,0.0,0.0,0.0,4.25,5.25,408,0,0,False,52.800000000000004,0,8.0,6.0,4.0,8.0
660,77.93,M,48.0,20151201,47939.31659027246,32.0,5,3,2,13,2,0,3,7,5.0,0.6086956521739131,0.7391304347826085,7.6000000000000005,7.2,576,444,0,False,28.695652173913047,1,10.0,7.0,10.0,10.0
576,26.050000000000004,M,49.0,20170606,49094.16666666667,20.0,4,3,1,14,1,4,4,0,5.0,0.2272727272727273,0.2272727272727273,2.5,4.25,576,396,0,False,26.181818181818187,0,8.0,7.0,4.0,8.0
696,26.240000000000002,M,47.0,20161022,47563.33333333333,59.0,6,6,1,14,0,0,7,6,5.0,0.18518518518518517,0.18518518518518517,7.615384615384616,6.6923076923076925,576,6,0,False,25.77777777777778,1,13.0,11.0,11.0,13.0
714,27.96,M,49.0,20170419,51966.64502164503,25.0,4,3,1,6,1,3,5,0,5.0,0.3571428571428572,0.3571428571428572,3.125,4.625,504,342,0,False,39.0,0,8.0,5.0,8.0,8.0
510,7.37,M,54.0,20180704,53076.66666666666,26.0,3,3,0,3,0,0,2,4,0.0,0.0,0.0,10.666666666666666,8.0,504,0,0,False,56.66666666666667,0,6.0,2.0,6.0,4.0
648,21.38,M,47.0,20150815,42817.5,56.0,4,4,0,12,0,0,6,2,0.0,0.0,0.0,8.0,6.0,576,0,0,False,32.4,0,8.0,8.0,6.0,8.0
624,11.46,M,47.0,20170219,45467.07971014492,34.0,4,2,0,7,2,0,3,3,0.0,0.0,0.0,10.833333333333336,6.833333333333334,576,0,0,False,48.0,0,6.0,2.0,6.0,5.0
576,2.58,M,58.0,20180617,60936.66666666667,54.0,5,5,0,1,0,0,4,6,0.0,0.0,0.0,9.4,6.6000000000000005,576,0,0,False,52.36363636363637,0,10.0,6.0,8.0,10.0
684,10.46,M,46.0,20160913,42841.428571428594,20.0,4,4,0,7,0,4,0,4,0.0,0.0,0.0,10.0,6.5,576,0,0,False,34.4,0,8.0,4.0,4.0,4.0
660,27.09,M,47.0,20150901,43922.31827956988,45.0,5,5,1,12,0,4,7,0,5.0,0.3043478260869566,0.2173913043478261,4.090909090909092,5.0,576,570,0,False,21.39130434782609,0,11.0,6.0,9.0,11.0
666,28.94,M,48.0,20161105,54237.49999999999,25.0,2,1,0,10,1,0,2,1,0.0,0.0,0.0,13.333333333333336,6.666666666666668,168,0,0,False,51.230769230769226,0,3.0,2.0,3.0,2.0
660,19.56,M,47.0,20160310,42406.66666666666,70.0,5,5,0,12,0,0,10,0,0.0,0.0,0.0,7.0,5.0,576,0,0,False,30.0,0,10.0,10.0,10.0,10.0
666,22.3,M,46.0,20180110,46404.71212121213,43.0,5,4,0,10,1,0,4,5,0.0,0.0,0.0,10.0,7.777777777777779,576,0,0,False,26.210526315789473,0,9.0,8.0,9.0,8.0
660,23.59,M,46.0,20170526,56471.4374619728,22.0,5,3,0,6,2,3,2,3,0.0,0.0,0.0,7.5,5.75,576,0,0,False,35.142857142857146,0,8.0,5.0,5.0,6.0
504,27.02,M,47.0,20180124,53137.51493710691,35.0,4,2,0,7,2,1,5,0,0.0,0.0,0.0,5.833333333333333,5.833333333333333,504,0,0,False,38.76923076923077,0,6.0,2.0,6.0,6.0
648,2.06,M,53.0,20180213,48988.80952380953,30.0,4,4,0,2,0,4,2,2,0.0,0.0,0.0,7.5,5.5,576,0,0,False,64.8,0,8.0,4.0,6.0,6.0
702,26.060000000000002,M,46.0,20160111,41873.33333333334,54.0,6,5,2,14,1,0,5,8,8.0,0.44444444444444436,0.44444444444444436,8.153846153846153,7.153846153846154,576,558,0,False,26.0,0,13.0,12.0,13.0,13.0
666,9.74,M,49.0,20180126,53431.72619047618,65.0,5,5,1,4,0,0,4,7,3.0,0.4666666666666667,0.4666666666666667,10.454545454545457,7.545454545454547,576,666,0,False,44.400000000000006,0,11.0,9.0,7.0,9.0
684,35.660000000000004,M,49.0,20160225,53439.696969696975,28.0,5,4,2,10,1,3,3,5,8.0,0.5714285714285714,0.5714285714285714,5.090909090909092,6.1818181818181825,576,684,0,False,32.57142857142857,1,11.0,8.0,11.0,11.0
666,30.01,M,49.0,20150910,48438.33333333334,24.0,6,6,0,13,0,6,4,2,0.0,0.0,0.0,3.3333333333333335,4.333333333333333,576,0,0,False,26.64,0,12.0,10.0,6.0,12.0
624,9.75,M,47.0,20180723,43691.967938185575,42.0,5,4,0,5,1,0,4,5,0.0,0.0,0.0,8.222222222222221,7.0,576,0,0,False,44.57142857142857,0,9.0,4.0,7.0,9.0
606,6.090000000000002,M,47.0,20180430,44008.99999999999,16.0,4,3,0,6,1,0,0,7,0.0,0.0,0.0,9.142857142857142,7.0,504,0,0,False,46.15384615384615,0,7.0,2.0,7.0,7.0
714,42.26,M,46.0,20171121,48392.582417582395,71.0,5,4,3,18,1,0,9,3,12.0,0.6666666666666666,0.6666666666666666,7.916666666666668,6.916666666666668,576,576,0,False,21.0,0,12.0,12.0,8.0,12.0
648,20.650000000000002,M,48.0,20151108,43056.05042016807,50.0,4,4,1,10,0,0,4,5,2.0,0.5263157894736842,0.5263157894736842,10.0,7.555555555555555,504,516,0,False,34.10526315789474,0,9.0,7.0,7.0,9.0
558,19.959999999999997,M,49.0,20171021,43127.22222222222,50.0,4,4,0,14,0,2,6,0,0.0,0.0,0.0,6.25,5.0,504,0,0,False,25.363636363636367,0,8.0,8.0,4.0,8.0
636,70.22,M,48.0,20160610,44808.257575757576,27.0,5,5,2,11,0,4,3,5,7.0,0.6521739130434783,0.6521739130434783,4.916666666666667,6.083333333333333,576,420,0,False,27.652173913043477,0,12.0,10.0,10.0,12.0
606,2.88,M,49.0,20170917,49414.33903815483,23.0,4,2,0,3,2,0,3,3,0.0,0.0,0.0,6.5,6.333333333333334,504,0,0,False,67.33333333333333,0,6.0,4.0,6.0,6.0
696,22.36,M,46.0,20160501,49660.50000000001,45.0,5,2,1,8,3,1,6,1,5.0,0.4375,0.3125,7.5,6.0,576,696,0,False,40.125,0,8.0,4.0,8.0,7.0
576,16.919999999999998,M,47.0,20150927,47705.48484848484,15.0,5,2,1,7,3,2,0,6,2.0,0.6666666666666666,0.6666666666666666,8.75,7.5,576,324,0,False,38.400000000000006,0,8.0,5.0,6.0,7.0
708,3.64,M,54.0,20171223,55408.33333333332,82.0,6,6,0,2,0,0,8,4,0.0,0.0,0.0,8.166666666666666,6.0,576,0,0,False,50.57142857142857,0,12.0,12.0,10.0,12.0
636,9.96,M,49.0,20160214,55995.22875816994,25.0,4,2,0,4,2,1,5,0,0.0,0.0,0.0,4.166666666666667,5.166666666666667,504,0,0,False,63.6,0,6.0,4.0,6.0,6.0
666,3.77,M,55.0,20180715,52271.42857142858,34.0,5,5,0,2,0,2,2,6,0.0,0.0,0.0,7.4,6.800000000000001,576,0,0,False,55.5,0,10.0,8.0,6.0,10.0
666,28.82,M,47.0,20151126,46888.33333333332,39.0,5,3,1,13,2,2,2,5,5.0,0.4545454545454546,0.9090909090909092,11.11111111111111,6.666666666666668,504,522,0,False,30.272727272727273,0,9.0,4.0,7.0,6.0
714,16.380000000000006,M,50.0,20171102,52498.886172650884,58.0,6,5,0,4,1,2,6,3,0.0,0.0,0.0,6.727272727272727,6.1818181818181825,576,0,0,False,47.6,0,11.0,9.0,7.0,11.0
504,1.83,M,56.0,20171025,55230.00000000001,22.0,4,4,0,2,0,0,2,6,0.0,0.0,0.0,8.75,7.75,504,0,0,False,47.400000000000006,0,8.0,2.0,8.0,8.0
660,16.689999999999998,M,47.0,20171014,45992.67259056733,80.0,5,5,0,7,0,2,8,0,0.0,0.0,0.0,8.0,5.4,576,0,0,False,38.8235294117647,0,10.0,10.0,4.0,10.0
690,27.740000000000002,M,47.0,20160627,48934.50000000001,10.0,3,2,1,8,1,1,0,5,2.0,0.7142857142857143,0.7142857142857143,8.333333333333334,7.833333333333334,576,690,0,False,37.28571428571429,0,6.0,4.0,5.0,6.0
654,5.300000000000001,M,47.0,20160413,44757.0,21.0,4,3,0,5,1,2,2,3,0.0,0.0,0.0,6.2857142857142865,6.2857142857142865,576,0,0,False,54.5,0,7.0,4.0,5.0,6.0
654,22.77,M,45.0,20171225,47803.40361599185,38.0,5,2,1,9,3,0,4,4,5.0,0.29411764705882354,0.29411764705882354,8.625,6.625,504,108,0,False,38.470588235294116,0,8.0,6.0,7.0,7.0
660,7.8500000000000005,M,48.0,20180626,44340.0,24.0,3,3,0,5,0,0,4,2,0.0,0.0,0.0,6.666666666666668,8.0,576,0,0,False,60.0,0,6.0,2.0,6.0,6.0
684,20.35,M,46.0,20180214,46864.84716104689,41.0,5,2,1,9,3,0,4,4,3.0,0.41176470588235287,0.41176470588235287,7.625,6.25,504,246,0,False,40.23529411764706,0,8.0,6.0,8.0,8.0
696,20.409999999999997,M,46.0,20151024,43889.71212121213,63.0,6,5,0,11,1,0,6,5,0.0,0.0,0.0,10.0,7.454545454545454,576,0,0,False,31.636363636363637,0,11.0,6.0,9.0,10.0
648,19.68,M,49.0,20170304,48825.238095238084,45.0,5,5,2,9,0,2,4,6,5.0,0.6666666666666666,0.8095238095238095,6.75,6.166666666666668,576,648,0,False,22.857142857142858,0,12.0,7.0,10.0,12.0
600,4.1000000000000005,M,49.0,20180702,44003.64985994398,34.0,5,4,0,2,1,2,3,4,0.0,0.0,0.0,8.88888888888889,7.222222222222222,576,0,0,False,54.54545454545455,0,9.0,5.0,8.0,7.0
666,17.0,M,45.0,20171014,45933.70852713179,35.0,4,3,0,10,1,0,2,5,0.0,0.0,0.0,10.571428571428573,8.285714285714286,576,0,0,False,39.176470588235304,0,7.0,6.0,5.0,6.0
654,8.46,M,49.0,20180402,46987.525974025986,65.0,6,2,0,2,4,1,6,1,0.0,0.0,0.0,10.0,6.0,576,0,0,False,65.4,0,8.0,6.0,6.0,7.0
690,17.959999999999997,M,49.0,20170905,50982.85922332626,55.0,6,3,0,5,3,2,6,1,0.0,0.0,0.0,7.777777777777779,5.555555555555555,576,0,0,False,49.28571428571429,0,9.0,6.0,8.0,8.0
636,18.11,M,46.0,20150922,44956.66666666667,53.0,6,6,1,12,0,0,4,9,3.0,0.28,0.28,8.076923076923078,6.384615384615386,576,636,0,False,25.44,1,13.0,9.0,13.0,13.0
618,10.09,M,53.0,20180403,52031.666666666686,45.0,4,4,1,3,0,2,7,0,5.0,0.4166666666666667,0.4166666666666667,5.0,5.0,408,258,0,False,51.5,1,9.0,9.0,5.0,9.0
714,20.42,M,52.0,20160309,60513.66336633664,32.0,5,4,1,5,1,2,3,5,2.0,0.6666666666666666,0.6666666666666666,6.4,6.7,576,714,0,False,44.400000000000006,1,10.0,10.0,7.0,10.0
672,35.34,M,46.0,20170718,44341.66666666667,35.0,6,5,4,20,1,2,0,13,10.0,0.8857142857142857,0.9714285714285714,8.133333333333333,7.4,576,474,0,False,19.200000000000003,0,15.0,9.0,15.0,14.0
516,53.26,M,54.0,20180516,60678.33333333333,29.0,5,5,1,4,0,4,5,2,5.0,0.4666666666666667,0.3333333333333333,4.090909090909092,6.454545454545454,504,378,0,False,34.4,1,11.0,2.0,11.0,11.0
702,20.34,M,46.0,20170427,50269.803921568615,34.0,4,3,1,10,1,0,5,3,5.0,0.2777777777777778,0.2777777777777778,8.125,7.375,504,378,0,False,39.0,1,8.0,5.0,8.0,7.0
600,28.03,M,50.0,20160513,48881.94871794872,40.0,2,2,1,8,0,0,5,0,10.0,0.3846153846153847,0.7692307692307693,8.0,5.800000000000001,408,480,0,False,33.23076923076923,0,5.0,3.0,5.0,5.0
660,31.13000000000001,M,46.0,20160829,45852.33333333334,41.0,6,6,2,13,0,2,5,7,7.0,0.5555555555555556,0.5555555555555556,6.357142857142858,7.214285714285714,576,468,0,False,24.444444444444446,0,14.0,10.0,14.0,14.0
678,22.990000000000002,M,47.0,20160409,45676.54761904763,37.0,5,3,0,11,2,2,4,2,0.0,0.0,0.0,7.5,6.75,504,0,0,False,35.68421052631579,0,8.0,5.0,4.0,7.0
654,8.0,M,49.0,20180615,47046.6091954023,50.0,6,6,0,4,0,2,6,4,0.0,0.0,0.0,6.166666666666668,5.333333333333333,576,0,0,False,40.875,0,12.0,10.0,10.0,12.0
708,30.229999999999997,M,46.0,20171119,50187.815942028974,14.0,5,2,1,11,3,4,0,4,3.0,0.36842105263157887,0.36842105263157887,5.125,5.875,576,642,0,False,37.26315789473684,0,8.0,3.0,8.0,7.0
642,18.87,M,48.0,20151002,46688.18181818184,70.0,5,5,0,9,0,2,8,0,0.0,0.0,0.0,7.0,5.0,576,0,0,False,33.78947368421053,0,10.0,8.0,8.0,10.0
660,15.26,M,47.0,20171216,43473.66666666667,16.0,6,2,0,8,4,3,0,5,0.0,0.0,0.0,8.75,6.375,576,0,0,False,41.25,0,8.0,2.0,6.0,6.0
606,12.700000000000001,M,48.0,20150907,48101.02380952382,31.0,3,2,1,9,1,0,2,4,2.0,0.6666666666666666,0.6666666666666666,11.666666666666666,8.333333333333334,504,384,0,False,40.400000000000006,0,6.0,5.0,6.0,5.0
702,12.06,M,47.0,20170413,46729.226973684206,59.0,6,6,1,7,0,2,6,5,3.0,0.35000000000000003,0.35000000000000003,7.769230769230769,6.384615384615386,576,432,0,False,35.1,0,13.0,7.0,13.0,11.0
696,9.01,M,46.0,20150809,42350.7962962963,56.0,6,6,0,6,0,2,6,4,0.0,0.0,0.0,7.833333333333334,6.666666666666668,576,0,0,False,38.666666666666664,0,12.0,6.0,10.0,10.0
660,26.72,M,47.0,20160206,44217.49999999999,48.0,5,5,0,10,0,2,4,4,0.0,0.0,0.0,8.0,6.0,576,0,0,False,33.0,0,10.0,4.0,8.0,10.0
624,10.81,M,49.0,20170825,48450.94347960844,33.0,6,4,0,5,2,3,2,5,0.0,0.0,0.0,8.0,7.4,576,0,0,False,41.6,0,10.0,8.0,6.0,9.0
690,12.02,M,48.0,20171004,47515.789473684206,8.0,4,3,0,7,1,4,0,3,0.0,0.0,0.0,3.4285714285714284,4.714285714285714,576,0,0,False,49.28571428571429,0,7.0,6.0,3.0,7.0
702,14.18,M,50.0,20180214,49646.653115418834,19.0,5,4,0,7,1,4,2,3,0.0,0.0,0.0,5.555555555555555,5.777777777777779,576,0,0,False,43.875,0,9.0,2.0,7.0,8.0
678,31.020000000000007,M,47.0,20160415,44129.42604617605,29.0,4,3,2,20,1,0,1,8,5.0,0.5862068965517241,0.5862068965517241,9.0,8.0,408,570,0,False,23.37931034482759,0,9.0,7.0,8.0,9.0
678,28.21,M,49.0,20160408,47133.33333333332,57.0,6,6,4,15,0,0,5,11,11.0,1.032258064516129,1.1290322580645162,9.0625,7.5,576,678,0,False,21.870967741935484,2,16.0,11.0,16.0,16.0
672,32.620000000000005,M,48.0,20150908,47586.69999999999,19.0,4,4,1,17,0,4,2,3,3.0,0.2692307692307692,0.2692307692307692,3.4444444444444446,4.777777777777779,504,504,0,False,25.84615384615385,0,9.0,9.0,5.0,9.0
618,30.549999999999997,F,51.0,20160119,48500.0,95.0,5,5,2,9,0,0,12,0,15.0,0.5714285714285714,0.7142857142857143,7.916666666666668,6.166666666666668,576,600,0,False,29.42857142857143,1,12.0,10.0,7.0,12.0
594,10.25,M,47.0,20170801,50075.66666666667,12.0,2,0,0,3,2,0,1,1,0.0,0.0,0.0,10.0,8.5,576,0,0,False,85.2,0,2.0,2.0,1.0,2.0
678,29.93,F,52.0,20171126,50506.33333333336,61.0,4,4,2,9,0,0,8,2,15.0,0.631578947368421,0.7894736842105263,6.9,6.0,504,384,0,False,35.68421052631579,0,10.0,7.0,10.0,10.0
666,15.750000000000004,M,45.0,20160807,43775.41156274423,35.0,5,3,0,7,2,1,2,5,0.0,0.0,0.0,9.25,7.625,576,0,0,False,44.400000000000006,0,8.0,7.0,5.0,7.0
594,25.82,M,54.0,20180414,58906.66666666668,40.0,4,4,0,3,0,2,6,0,0.0,0.0,0.0,5.0,4.5,408,0,0,False,54.0,0,8.0,8.0,6.0,8.0
636,13.040000000000001,M,50.0,20180119,51174.41177730651,70.0,5,5,0,6,0,0,6,4,0.0,0.0,0.0,13.0,7.4,576,0,0,False,39.75,0,10.0,4.0,10.0,6.0
594,79.13000000000001,M,48.0,20150910,51510.08403361345,46.0,5,3,0,7,2,0,6,2,0.0,0.0,0.0,6.75,6.5,576,0,0,False,31.200000000000003,0,8.0,6.0,6.0,8.0
636,15.32,M,49.0,20160109,50650.28320802005,14.0,6,0,0,4,6,2,1,3,0.0,0.0,0.0,7.5,6.333333333333334,576,0,0,False,63.6,0,6.0,1.0,5.0,5.0
714,3.52,M,49.0,20171129,42931.66666666666,40.0,3,3,0,5,0,0,4,2,0.0,0.0,0.0,11.666666666666666,7.333333333333334,336,0,0,False,64.9090909090909,0,6.0,2.0,6.0,4.0
636,3.1500000000000004,M,47.0,20180701,44178.09523809524,27.0,6,5,0,2,1,4,4,3,0.0,0.0,0.0,4.2727272727272725,6.2727272727272725,576,0,0,False,48.92307692307692,0,11.0,5.0,9.0,11.0
666,7.659999999999999,M,45.0,20171207,42858.66666666668,29.0,6,4,0,7,2,1,3,6,0.0,0.0,0.0,6.9,7.5,576,0,0,False,39.176470588235304,0,10.0,8.0,10.0,10.0
594,4.37,M,46.0,20180131,43132.36375929682,33.0,6,5,0,4,1,4,2,5,0.0,0.0,0.0,7.272727272727272,6.1818181818181825,576,0,0,False,39.6,0,11.0,6.0,9.0,10.0
582,10.75,M,49.0,20171123,49422.311232627006,42.0,6,2,0,4,4,1,6,1,0.0,0.0,0.0,6.25,6.0,576,0,0,False,48.5,0,8.0,3.0,7.0,8.0
702,17.030000000000005,M,46.0,20171223,44574.600000000006,47.0,6,3,0,10,3,1,4,4,0.0,0.0,0.0,11.11111111111111,7.555555555555555,576,0,0,False,36.94736842105263,0,9.0,3.0,9.0,6.0
624,22.05,M,50.0,20160926,51279.10852713177,46.0,4,4,0,7,0,2,4,2,0.0,0.0,0.0,6.75,5.75,408,0,0,False,41.6,0,8.0,6.0,6.0,8.0
576,13.73,M,47.0,20171113,47383.86755514824,18.0,4,2,0,6,2,1,2,3,0.0,0.0,0.0,5.666666666666668,5.666666666666668,504,0,0,False,34.0,0,6.0,5.0,5.0,6.0
708,6.9,M,46.0,20180306,46505.906298003065,24.0,4,3,0,5,1,2,1,4,0.0,0.0,0.0,10.0,7.571428571428571,576,0,0,False,47.5,0,7.0,5.0,4.0,5.0
642,20.22,M,48.0,20170827,48383.33333333333,66.0,6,6,1,7,0,4,6,3,2.0,0.5,0.5,6.923076923076923,5.846153846153847,576,630,0,False,32.1,0,13.0,13.0,7.0,13.0
624,27.07,M,50.0,20160628,53561.48387915713,41.0,5,4,1,5,1,2,4,4,2.0,0.6666666666666666,0.6666666666666666,8.0,6.6000000000000005,576,564,0,False,41.6,0,10.0,9.0,8.0,9.0
576,2.75,M,50.0,20180609,45945.642857142855,33.0,5,3,0,5,2,3,4,1,0.0,0.0,0.0,4.625,5.75,576,0,0,False,44.30769230769231,0,8.0,4.0,5.0,8.0
678,97.97,F,51.0,20150926,61780.27568922305,23.0,3,2,2,7,1,0,3,4,7.0,1.0714285714285714,1.0714285714285714,7.857142857142858,7.42857142857143,504,564,0,False,48.42857142857143,1,7.0,6.0,7.0,7.0
684,17.46,M,48.0,20160724,51178.095238095244,14.0,5,1,1,6,4,3,2,2,2.0,0.5384615384615384,0.7692307692307693,4.2857142857142865,5.42857142857143,576,396,0,False,52.61538461538461,0,7.0,1.0,7.0,7.0
660,19.620000000000005,M,46.0,20170912,45966.9375,50.0,5,5,1,9,0,2,4,5,2.0,0.5,0.5,8.181818181818183,7.090909090909092,576,600,0,False,33.0,0,11.0,9.0,5.0,11.0
594,0.0,M,57.0,20170924,64646.66666666667,84.0,6,6,0,0,0,0,10,2,0.0,0.0,0.0,8.333333333333334,6.5,576,0,0,False,49.5,0,12.0,10.0,10.0,12.0
624,17.5,M,49.0,20161125,50007.814484126975,31.0,5,4,1,6,1,0,2,8,2.0,0.625,0.625,9.4,8.4,576,498,0,False,39.0,0,10.0,9.0,10.0,9.0
606,4.529999999999999,M,52.0,20180527,54798.33333333332,50.0,3,3,0,3,0,0,6,0,0.0,0.0,0.0,8.333333333333334,6.333333333333334,504,0,0,False,67.33333333333333,0,6.0,6.0,2.0,6.0
576,7.15,M,49.0,20150524,46053.33333333333,24.0,3,3,0,4,0,0,2,4,0.0,0.0,0.0,11.666666666666666,8.333333333333334,576,0,0,False,57.6,0,6.0,4.0,6.0,4.0
636,10.620000000000001,M,48.0,20171129,44425.7142857143,30.0,3,3,0,6,0,2,4,0,0.0,0.0,0.0,5.0,5.666666666666668,576,0,0,False,53.0,0,6.0,4.0,2.0,6.0
648,22.330000000000002,M,47.0,20161030,41968.272727272735,50.0,5,5,1,10,0,2,4,5,2.0,0.3333333333333333,0.4761904761904762,8.181818181818183,5.909090909090909,576,648,0,False,22.857142857142858,0,11.0,6.0,7.0,11.0
540,21.650000000000002,M,48.0,20171013,52413.33333333332,15.0,3,1,1,5,2,0,0,5,2.0,0.7000000000000001,1.0,10.8,7.6000000000000005,504,396,0,False,38.400000000000006,0,5.0,2.0,5.0,4.0
696,105.07000000000001,M,58.0,20160502,80199.16666666669,15.0,4,3,0,5,1,4,1,2,0.0,0.0,0.0,6.42857142857143,5.2857142857142865,576,0,0,False,44.0,0,7.0,5.0,3.0,5.0
582,3.83,M,55.0,20180618,53070.00000000001,34.0,5,5,0,2,0,0,4,6,0.0,0.0,0.0,7.4,7.2,576,0,0,False,39.0,0,10.0,6.0,10.0,10.0
684,29.78,M,46.0,20171104,51490.67321428572,56.0,5,3,1,10,2,0,4,5,3.0,0.36842105263157887,0.36842105263157887,10.11111111111111,7.333333333333334,576,522,0,False,35.36842105263158,0,9.0,7.0,5.0,8.0
582,2.56,M,56.0,20170813,60410.0,26.0,6,6,0,1,0,2,2,8,0.0,0.0,0.0,7.5,7.5,576,0,0,False,44.76923076923077,0,12.0,10.0,10.0,12.0
660,16.65,M,50.0,20170815,50643.566954770096,22.0,5,4,0,6,1,6,2,1,0.0,0.0,0.0,3.3333333333333335,4.777777777777779,576,0,0,False,44.0,0,9.0,4.0,5.0,9.0
612,23.22,M,47.0,20161222,49441.10348434245,40.0,5,3,1,8,2,0,4,5,2.0,0.5882352941176471,0.5882352941176471,8.88888888888889,7.555555555555555,576,366,0,False,36.0,0,9.0,5.0,9.0,9.0
708,17.43,M,52.0,20171031,55826.66666666667,30.0,4,4,1,4,0,0,4,5,2.0,0.7692307692307693,0.7692307692307693,7.777777777777779,8.222222222222221,504,708,0,False,54.46153846153846,0,9.0,7.0,9.0,9.0
684,8.0,M,50.0,20160210,50404.20329670329,20.0,2,2,0,4,0,2,2,0,0.0,0.0,0.0,5.0,4.0,504,0,0,False,85.5,0,4.0,4.0,2.0,4.0
672,10.42,M,46.0,20161221,43860.00000000001,14.0,3,1,0,11,2,0,2,2,0.0,0.0,0.0,7.5,8.5,504,0,0,False,44.800000000000004,0,4.0,2.0,4.0,4.0
